locus,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj,significant,Column1,Column2,Column3,Column4,Column5
NWMN_1473,2009.154636,2067.696868,1950.612405,0.943374454,-0.08409756,0.620875956,0.770712054,no,,,,,
NWMN_1474,3885.33562,4456.985104,3313.686137,0.743481537,-0.427631178,0.295597556,0.4872913,no,,,,,
NWMN_1475,12852.07588,13359.11281,12345.03895,0.924091227,-0.113892812,0.640177051,0.785438499,no,,,,,
NWMN_1476,11168.17927,12280.5647,10055.79385,0.818838066,-0.288349923,0.478542884,0.660905157,no,,,,,
NWMN_1477,6209.377263,7195.165683,5223.588843,0.725985901,-0.461986564,0.365212873,0.559707471,no,,,,,
NWMN_1478,19050.33978,14344.36438,23756.31519,1.656142758,0.727827037,0.076440686,0.198629281,no,,,,,
NWMN_1479,5968.253198,5791.507455,6144.998941,1.061036179,0.08547385,0.985018001,0.994353391,no,,,,,
NWMN_1480,1837.429199,1848.261137,1826.597261,0.98827878,-0.017010032,0.837353383,0.915866216,no,,,,,
NWMN_1481,1979.024652,1900.49789,2057.551414,1.082638095,0.114551058,0.912545611,0.956087282,no,,,,,
NWMN_1482,1974.071406,1986.718465,1961.424346,0.987268393,-0.018485754,0.725548795,0.846743637,no,,,,,
NWMN_1483,12357.37682,9894.106669,14820.64697,1.497926742,0.582967069,0.347829222,0.540268077,no,,,,,
NWMN_1484,3606.370205,3019.88665,4192.85376,1.388414284,0.473438113,0.449749682,0.634555032,no,,,,,
NWMN_1485,2618.596056,2240.845146,2996.346966,1.337150392,0.419161738,0.430666262,0.621386495,no,,,,,
NWMN_1486,575.5156864,463.8783706,687.1530022,1.481321497,0.566884788,0.280894845,0.471708374,no,,,,,
NWMN_1487,5938.015693,5539.957236,6336.074151,1.143704523,0.193714379,0.816540723,0.905227369,no,,,,,
NWMN_1488,9244.816859,15742.94159,2746.692123,0.17447134,-2.518938023,0.123254954,0.270643022,no,,,,,
NWMN_1489,738.3479466,839.5951115,637.1007817,0.75881907,-0.398172159,0.822484283,0.907964272,no,,,,,
NWMN_1490,635.509733,477.8541686,793.1652974,1.659848024,0.731051154,0.146348697,0.304637907,no,,,,,
NWMN_1491,1126.561833,1045.491285,1207.632381,1.155086034,0.208000311,0.446570697,0.633490353,no,,,,,
NWMN_1492,576.9337135,342.66821,811.199217,2.367302228,1.243243903,0.016495231,0.064524009,no,,,,,
NWMN_1493,2936.694231,3202.226265,2671.162198,0.834157857,-0.261607668,0.665648495,0.805249776,no,,,,,
NWMN_1494,3350.050091,3652.92686,3047.173322,0.8341731,-0.261581306,0.557264415,0.725526616,no,,,,,
NWMN_1495,3198.824305,3712.328464,2685.320146,0.72335198,-0.467230267,0.238687566,0.424279326,no,,,,,
NWMN_1496,2559.652733,2440.056681,2679.248784,1.098027273,0.134913889,0.973113322,0.986707454,no,,,,,
NWMN_1497,676.4835735,660.7702444,692.1969026,1.047560644,0.067033765,0.871137033,0.932746337,no,,,,,
NWMN_1498,1501.170621,1498.045107,1504.296134,1.00417279,0.006007538,0.785842077,0.887767119,no,,,,,
NWMN_1499,2162.929229,2103.598251,2222.260208,1.05640904,0.079168552,0.899924373,0.949456861,no,,,,,
NWMN_1500,1164.889457,1139.81977,1189.959144,1.043988862,0.06210632,0.887285895,0.942147766,no,,,,,
NWMN_1501,1091.87831,1140.175979,1043.58064,0.915280325,-0.127714427,0.662407064,0.801699703,no,,,,,
NWMN_1502,39.57430141,36.3427598,42.80584302,1.177836886,0.236139759,0.575327284,0.737287981,no,,,,,
NWMN_1503,79.07830697,77.20780946,80.94880447,1.048453583,0.068262992,0.712926192,0.838000962,no,,,,,
NWMN_1504,567.6085602,366.9487293,768.2683912,2.093666853,1.066031897,0.024973935,0.090258495,no,,,,,
NWMN_1505,4203.39158,8089.921914,316.8612458,0.039167405,-4.674202653,4.87E-16,3.98E-14,yes,NOT MntH  Mn2+ and Fe2+ transporters of the NRAMP family [Inorganic ion transport and metabolism],,,,
NWMN_1506,2518.28335,4793.989233,242.5774668,0.050600336,-4.30470922,7.37E-10,3.01E-08,yes,LamB/YcsF family protein,,,,
NWMN_1507,3623.275598,6771.293254,475.2579415,0.070187175,-3.832648762,0.00038886,0.00309784,yes,accC; acetyl-CoA biotin carboxylase,,,,
NWMN_1508,1219.499256,2272.533351,166.4651611,0.073250921,-3.77100929,0.001680105,0.010281296,yes,"accB; acetyl-CoA carboxylase, biotin carboxyl carrier protein",,,,
NWMN_1509,2388.062282,4425.775703,350.34886,0.079161007,-3.659066231,0.000447189,0.003457115,yes,hypothetical protein; Allophanate hydrolase subunit 2 [Amino acid transport and metabolism],,,,
NWMN_1510,1713.760834,3202.075143,225.4465247,0.070406382,-3.828149988,5.72E-07,9.41E-06,yes,hypothetical protein; similar to allophanate hydrolase subunit 1 ,,,,
NWMN_1511,4297.389812,3534.987374,5059.792249,1.431346625,0.517373088,0.205269966,0.385821991,no,,,,,
NWMN_1512,5179.729671,3563.222886,6796.236457,1.90732847,0.931553319,0.076573123,0.198629281,no,,,,,
NWMN_1513,3978.837552,2349.395426,5608.279678,2.387116114,1.255268743,0.032627722,0.108452459,no,,,,,
NWMN_1514,2752.416405,1819.898273,3684.934537,2.02480248,1.01778118,0.080573479,0.20430117,no,,,,,
NWMN_1515,1038.741703,814.3713827,1263.112023,1.551027025,0.633223824,0.21870427,0.400472499,no,,,,,
NWMN_1516,5364.525255,5108.305392,5620.745118,1.100315014,0.137916618,0.577077507,0.737361137,no,,,,,
NWMN_1517,10703.88354,9588.374036,11819.39303,1.232679596,0.301797856,0.459460699,0.643181061,no,,,,,
NWMN_1518,7942.971329,6898.720825,8987.221833,1.302737429,0.381546334,0.387069506,0.580604259,no,,,,,
NWMN_1519,5645.771503,3664.764785,7626.778221,2.081109885,1.057353143,0.076172502,0.198629281,no,,,,,
NWMN_1520,5458.362601,3754.748445,7161.976758,1.907445163,0.931641582,0.07348792,0.193377577,no,,,,,
NWMN_1521,1518.440363,1063.726951,1973.153775,1.85494386,0.891375524,0.07506431,0.196536115,no,,,,,
NWMN_1522,324.4308669,166.9003538,481.96138,2.887719342,1.529930533,0.000703421,0.005035726,yes,hypothetical,,,,
NWMN_1523,4252.48401,2887.220809,5617.747211,1.945728291,0.960310261,0.070572688,0.188397955,no,,,,,
NWMN_1524,4545.272184,2971.456431,6119.087938,2.059289133,1.042146405,0.059267515,0.166165255,no,,,,,
NWMN_1525,1009.256016,1070.160023,948.3520087,0.886177757,-0.174331979,0.534727647,0.706749288,no,,,,,
NWMN_1526,25238.5015,37211.98125,13265.02175,0.356471795,-1.488140164,0.155896002,0.317998636,no,,,,,
NWMN_1527,47706.41069,70378.57071,25034.25067,0.355708427,-1.491232942,0.131434525,0.2828982,no,,,,,
NWMN_1528,4902.319342,6062.801203,3741.837481,0.617179643,-0.696237618,0.541797628,0.712452608,no,,,,,
NWMN_1529,4580.438747,5542.882335,3617.99516,0.652728119,-0.615445904,0.268061059,0.459307245,no,,,,,
NWMN_1530,3022.039269,3988.948191,2055.130347,0.515206076,-0.956778486,0.100980457,0.236611801,no,,,,,
NWMN_1531,27984.63404,33321.42216,22647.84592,0.679678251,-0.557076137,0.467040762,0.649454735,no,,,,,
NWMN_1532,12530.79962,9450.544256,15611.05498,1.651868354,0.724098715,0.191215381,0.368470347,no,,,,,
NWMN_1533,6130.273647,4158.358474,8102.18882,1.948410381,0.962297575,0.108599857,0.247619046,no,,,,,
NWMN_1534,7492.603607,4034.00417,10951.20304,2.714722787,1.440804885,0.004791442,0.024682723,yes,N-acetylmuramoyl-L-alanine amidase,,,,
NWMN_1535,5235.808871,3110.920819,7360.696924,2.366083019,1.242500695,0.019705238,0.074731187,no,,,,,
NWMN_1536,15135.70973,9249.053588,21022.36588,2.272920756,1.184547386,0.043016508,0.13235457,no,,,,,
NWMN_1537,2094.421522,1630.719933,2558.123112,1.568707821,0.649576668,0.143368507,0.300659638,no,,,,,
NWMN_1538,5898.963557,2980.875309,8817.051805,2.957873406,1.564560308,0.003747753,0.020067376,yes,RecJ like,,,,
NWMN_1539,24799.60436,15184.28815,34414.92057,2.266482316,1.180454905,0.056026641,0.159997391,no,,,,,
NWMN_1540,3352.787342,4858.818979,1846.755705,0.380083249,-1.395612649,0.178572652,0.350045267,no,,,,,
NWMN_1541,5595.234439,8308.799799,2881.669079,0.34682134,-1.527735424,0.005330657,0.026941988,yes,"tgt; Exchanges the guanine residue with 7-aminomethyl-7-deazaguanine in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr) ",,,,
NWMN_1542,2032.496443,2318.643311,1746.349576,0.753177329,-0.40893852,0.34265974,0.538306437,no,,,,,
NWMN_1543,2681.866991,3250.238252,2113.495731,0.650258709,-0.620914278,0.133266618,0.286134488,no,,,,,
NWMN_1544,1494.322085,1908.807869,1079.8363,0.56571241,-0.821859275,0.067118425,0.182308155,no,,,,,
NWMN_1545,851.5757217,1055.386471,647.7649726,0.613770396,-0.704229032,0.119860852,0.26522661,no,,,,,
NWMN_1546,4060.183944,5220.47305,2899.894839,0.55548507,-0.848179958,0.089826387,0.217531372,no,,,,,
NWMN_1547,10570.86459,13784.66149,7357.067692,0.533714063,-0.905861069,0.318278951,0.512261212,no,,,,,
NWMN_1548,11719.45302,15869.19999,7569.70606,0.477006154,-1.067920215,0.2054863,0.385821991,no,,,,,
NWMN_1549,18234.00666,26187.51395,10280.49937,0.392572559,-1.348968763,0.088206346,0.21440296,no,,,,,
NWMN_1550,992.4292067,979.00083,1005.857583,1.02743282,0.039044064,0.912380705,0.956087282,no,,,,,
NWMN_1551,2834.149448,3150.389832,2517.909064,0.7992373,-0.32330418,0.447619926,0.633946269,no,,,,,
NWMN_1552,458.4392798,466.4048442,450.4737154,0.965842703,-0.050139844,0.826462237,0.909073767,no,,,,,
NWMN_1553,36.78966454,48.41742942,25.16189967,0.519686815,-0.944285639,0.460397919,0.644014863,no,,,,,
NWMN_1554,1000.445605,1501.876899,499.0143104,0.332260461,-1.589613474,0.275208128,0.465127815,no,,,,,
NWMN_1555,142.2764418,146.3370437,138.21584,0.944503433,-0.082372055,0.797669944,0.89469699,no,,,,,
NWMN_1556,77.0057168,92.5055015,61.5059321,0.664889451,-0.588813607,0.271699887,0.461705769,no,,,,,
NWMN_1557,5869.53282,5634.146146,6104.919494,1.083557177,0.115775284,1,1,no,,,,,
NWMN_1558,13184.65665,13311.75499,13057.55831,0.980904345,-0.027815639,0.740277523,0.856223182,no,,,,,
NWMN_1559,3051.136087,2628.795723,3473.47645,1.321318511,0.401978278,0.282514825,0.473436165,no,,,,,
NWMN_1560,2310.374536,2312.744405,2308.004667,0.9979506,-0.002959693,0.86992232,0.932746337,no,,,,,
NWMN_1561,7575.359134,8961.364718,6189.353551,0.690670868,-0.533929721,0.438560298,0.627234844,no,,,,,
NWMN_1562,2603.976277,2630.336651,2577.615903,0.979956654,-0.029210158,0.987385956,0.994618158,no,,,,,
NWMN_1563,1436.658447,1018.922507,1854.394387,1.819956253,0.863903772,0.124758288,0.272569737,no,,,,,
NWMN_1564,4158.74242,2716.439401,5601.045439,2.061907008,1.043979269,0.054260362,0.156147936,no,,,,,
NWMN_1565,2043.617312,1644.768084,2442.466541,1.484991449,0.570454624,0.32583302,0.519191724,no,,,,,
NWMN_1566,18266.40571,20101.68109,16431.13033,0.817400806,-0.290884429,0.432232207,0.622957946,no,,,,,
NWMN_1567,817.1184813,833.548917,800.6880456,0.960577153,-0.0580266,0.787065128,0.888380639,no,,,,,
NWMN_1568,15607.03135,17010.12385,14203.93885,0.835028538,-0.260102591,0.705605093,0.830890539,no,,,,,
NWMN_1569,23494.06267,27643.35556,19344.76978,0.699798175,-0.514989193,0.383060779,0.577575196,no,,,,,
NWMN_1570,2065.932815,1396.464132,2735.401498,1.958805411,0.969974087,0.095215447,0.226368975,no,,,,,
NWMN_1571,1379.88441,1016.145071,1743.623749,1.715920097,0.778982375,0.199839649,0.380321197,no,,,,,
NWMN_1572,6279.563151,9139.17254,3419.953762,0.37420825,-1.41808673,0.009844963,0.043579872,yes,rplT 50S ribosomal protein L20,,,,
NWMN_1573,7855.730813,11097.35796,4614.103662,0.41578398,-1.266093922,0.016806768,0.06525421,no,,,,,
NWMN_1574,10383.74094,13885.77054,6881.711338,0.495594488,-1.012767954,0.05086141,0.14915922,no,,,,,
NWMN_1575,5136.863085,6482.414352,3791.311818,0.584861074,-0.773834123,0.086528143,0.212209356,no,,,,,
NWMN_1576,14668.3564,8213.738837,21122.97396,2.571663694,1.362701988,0.017841628,0.068761318,no,,,,,
NWMN_1577,5581.744597,4181.719151,6981.770044,1.669593244,0.739496668,0.196200163,0.376134282,no,,,,,
NWMN_1578,5323.582201,3918.589493,6728.574909,1.71709104,0.779966533,0.217297787,0.399296145,no,,,,,
NWMN_1579,2484.760487,2390.400429,2579.120544,1.078949164,0.109626892,0.797054583,0.894632141,no,,,,,
NWMN_1580,4676.945681,8807.168204,546.723158,0.062077066,-4.009795828,0.006494501,0.031137853,yes,gapB Glyceraldhyde 3 phosphate dehydrogenase 2 (Gluconeogeninc most likely),,,,
NWMN_1581,3424.03395,3501.250954,3346.816946,0.955891763,-0.065080827,0.935950717,0.969337782,no,,,,,
NWMN_1582,2658.411551,2336.563933,2980.259168,1.275487962,0.351049283,0.669526031,0.808632131,no,,,,,
NWMN_1583,7245.436267,7122.564919,7368.307616,1.034501995,0.048936427,0.958102592,0.980924758,no,,,,,
NWMN_1584,1202.665047,1004.064896,1401.265198,1.395592261,0.480877502,0.270630792,0.461591553,no,,,,,
NWMN_1585,5480.107048,6916.616776,4043.597321,0.584620697,-0.77442719,0.100463031,0.236070055,no,,,,,
NWMN_1586,3109.979751,4038.450828,2181.508674,0.540184533,-0.888475763,0.040150593,0.125651258,no,,,,,
NWMN_1587,23108.31074,43190.45602,3026.165465,0.070065606,-3.835149771,3.58E-11,1.73E-09,yes,citC; Converts isocitrate to alpha ketoglutarate ,,,,
NWMN_1588,14103.17381,26477.02048,1729.327138,0.065314265,-3.936458066,2.06E-05,0.000246505,yes,citZ; catalyzes the formation of citrate from acetyl-CoA and oxaloacetate ,,,,
NWMN_1589,38684.12639,65081.82088,12286.43189,0.188784391,-2.405188613,0.068138821,0.183693065,no,,,,,
NWMN_1590,47.76260892,56.30579705,39.21942079,0.696543213,-0.521715236,0.582069756,0.741564248,no,,,,,
NWMN_1591,34.59040579,24.50410345,44.67670813,1.823233738,0.866499526,0.103610094,0.239948136,no,tranposase,,,,
NWMN_1592,23061.50756,15008.87704,31114.13809,2.073049036,1.051754243,0.057924125,0.163274799,no,pykA pyruvate kinase,,,,
NWMN_1593,12597.68675,6585.198493,18610.175,2.826061359,1.49879279,0.00896307,0.040519898,yes,"pfK phosphofructokinase , catalyzes the formation of D-fructose 1,6-bisphosphate from D-fructose 6-phosphate in glycolysis ",,,,
NWMN_1594,4531.697405,2505.05794,6558.336871,2.618037997,1.388486036,0.007385724,0.034898545,yes,accA; acetyl-CoA carboxylase carboxyltransferase subunit alpha,,,,
NWMN_1595,3602.166725,1850.821002,5353.512447,2.892506862,1.532320382,0.004414406,0.023255734,yes,accD;  acetyl-CoA carboxylase subunit beta,,,,
NWMN_1596,4733.900526,2828.897559,6638.903494,2.346816509,1.230705046,0.02421385,0.088614551,no,,,,,
NWMN_1597,6009.146766,4923.223167,7095.070366,1.441143358,0.527213855,0.451339422,0.63548167,no,,,,,
NWMN_1598,2230.060527,2079.310014,2380.81104,1.145000517,0.195348249,0.912002576,0.956087282,no,,,,,
NWMN_1599,3094.009345,3358.654859,2829.363832,0.842409819,-0.247405842,0.529861609,0.703289266,no,,,,,
NWMN_1600,13079.66008,17995.18396,8164.136204,0.453684509,-1.140238694,0.245634729,0.431927016,no,,,,,
NWMN_1601,14516.40402,25238.58138,3794.226655,0.150334387,-2.733753053,0.019632888,0.074565023,no,,,,,
NWMN_1602,4043.095657,4544.080835,3542.110479,0.779499883,-0.359379289,0.534060671,0.706224967,no,,,,,
NWMN_1603,15857.60952,29284.7893,2430.429748,0.082992905,-3.590868176,1.40E-09,5.46E-08,yes,ald; alanine dehydrogenase,,,,
NWMN_1604,17245.03777,22552.98362,11937.09193,0.52929103,-0.91786689,0.257361306,0.446619185,no,,,,,
NWMN_1605,11573.65817,7831.401164,15315.91517,1.955705608,0.967689218,0.04241557,0.131006955,no,,,,,
NWMN_1606,2354.418052,2726.662473,1982.173631,0.726959663,-0.46005278,0.222101148,0.404989742,no,,,,,
NWMN_1607,9538.205256,11850.59324,7225.817275,0.609743085,-0.713726604,0.265120436,0.455762961,no,,,,,
NWMN_1608,574.402604,423.2936776,725.5115304,1.713967321,0.777339603,0.175313673,0.345178557,no,,,,,
NWMN_1609,771.8373253,567.3602448,976.3144058,1.72080158,0.783080755,0.145882225,0.304222071,no,,,,,
NWMN_1610,651.9692108,486.7319644,817.2064572,1.678966078,0.747573082,0.190129414,0.366918876,no,,,,,
NWMN_1611,18795.4538,22278.7676,15312.14001,0.687297443,-0.540993502,0.420538494,0.611748107,no,,,,,
NWMN_1612,1328.468885,839.9079687,1817.0298,2.163367735,1.11327892,0.024718405,0.089799592,no,,,,,
NWMN_1613,19724.40716,31996.78531,7452.029018,0.232899304,-2.102221769,0.121851123,0.268462887,no,,,,,
NWMN_1614,870.0516447,792.1382995,947.9649899,1.196716521,0.259081446,0.558511001,0.726787473,no,,,,,
NWMN_1615,1490.128201,2028.761126,951.4952764,0.469003109,-1.092330607,0.052905611,0.153944723,no,,,,,
NWMN_1616,2958.540445,3489.435309,2427.645582,0.695713021,-0.523435772,0.201039702,0.380707863,no,,,,,
NWMN_1617,4011.411517,4407.703524,3615.11951,0.820182095,-0.285983846,0.485725311,0.666246844,no,,,,,
NWMN_1618,2334.318975,2866.890721,1801.747229,0.628467355,-0.670090287,0.196992707,0.377100325,no,,,,,
NWMN_1619,3651.211466,4342.858719,2959.564214,0.681478355,-0.553260261,0.250232521,0.437362929,no,,,,,
NWMN_1620,1513.854406,1960.862046,1066.846766,0.544070282,-0.878135068,0.08200643,0.205956864,no,,,,,
NWMN_1621,7987.104007,6120.723414,9853.484601,1.609856211,0.686931835,0.196693036,0.376802714,no,,,,,
NWMN_1622,2578.358934,2804.192585,2352.525284,0.838931426,-0.253375205,0.742460665,0.857770758,no,,,,,
NWMN_1623,1306.238885,1445.215209,1167.26256,0.80767387,-0.30815523,0.559404225,0.727150565,no,,,,,
NWMN_1624,4194.409635,374.9936002,8013.825671,21.3705665,4.417553247,1.14E-05,0.000144176,yes,haptoglobin-binding surface anchored protein,,,,
NWMN_1625,19788.55742,33930.31265,5646.802182,0.166423523,-2.587068727,1.69E-06,2.57E-05,yes,fhs; formate--tetrahydrofolate ligase,,,,
NWMN_1626,6653.897513,12835.00463,472.7903927,0.036836013,-4.762739287,4.55E-11,2.12E-09,yes,acs; acetyl-CoA synthetase catalyzes the conversion of acetate and CoA to acetyl-CoA ,,,,
NWMN_1627,667.9054033,1175.589038,160.2217685,0.136290628,-2.875241734,1.82E-08,4.90E-07,yes,acu; acetoin utilization protein,,,,
NWMN_1628,1264.379999,2177.499394,351.2606039,0.161313755,-2.632058634,6.65E-08,1.40E-06,yes,acuS acetoin utilization protein,,,,
NWMN_1629,9538.632366,13677.57521,5399.689523,0.394784122,-1.340864128,0.015734497,0.062200062,no,"ccpA catabolite control represion protein; Catabolite control protein A is a LacI family global transcriptional regulator found in Gram-positive bacteria. CcpA is involved in repressing carbohydrate utilization genes [ex: alpha-amylase (amyE), acetyl-coenzyme A synthase (acsA)] and in activating genes involved in transporting excess carbon from the cell [ex: acetate kinase (ackA), alpha-acetolactate synthase (alsS)]. Additionally, disruption of CcpA in Bacillus megaterium, Staphylococcus xylosus, Lactobacillus casei and Lactocacillus pentosus also decreases growth rate, which suggests CcpA is involved in the regulation of other metabolic pathways [Regulatory functions, DNA interactions].",,,,
NWMN_1630,8574.614144,6993.784509,10155.44378,1.452067013,0.538108035,0.211020246,0.391588515,no,,,,,
